#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2023-01-18 10:44:25
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2023-01-18 19:05:17 94.73.170.75 GET /js/jquery.tosrus.min.all.js - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 23215 358 4920
2023-01-18 19:05:17 94.73.170.75 GET /fuarorganizasyonu.JPG - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 296310 413 129
2023-01-18 19:05:17 94.73.170.75 GET /standimalat.JPG - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 263431 407 34
2023-01-18 19:05:17 94.73.170.75 GET /img/fuarorganizasyonu.jpg - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 104531 417 28
2023-01-18 19:05:17 94.73.170.75 GET /img/ahsapstand.jpeg - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 89792 411 76
2023-01-18 19:05:17 94.73.170.75 GET /img/notice.jpg - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 25307 406 290
2023-01-18 19:05:17 94.73.170.75 GET /img/standtasarim.jpeg - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 74719 413 41
2023-01-18 19:05:17 94.73.170.75 GET /ahsapstandimalati.JPG - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 221333 413 417
2023-01-18 19:05:17 94.73.170.75 GET /fuarstandikiralama.jpeg - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 18336 415 40
2023-01-18 19:05:17 94.73.170.75 GET /stand.JPG - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 165463 401 5032
2023-01-18 19:05:17 94.73.170.75 GET /img/news+-+Kopya.jpg - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 9926 416 83
2023-01-18 19:05:17 94.73.170.75 GET /img/ramazanstandlari.jpg - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 128015 416 531
2023-01-18 19:05:17 94.73.170.75 GET /img/fuarstandi.jpeg - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 93326 411 263
2023-01-18 19:05:17 94.73.170.75 GET /img/course-nav-prev.png - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/style.css www.krsstand.com.tr 200 0 0 1989 424 40
2023-01-18 19:05:17 94.73.170.75 GET /img/course-nav-next.png - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/style.css www.krsstand.com.tr 200 0 0 2114 424 34
2023-01-18 19:05:17 94.73.170.75 GET /ahsap-stand.jpeg - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 17378 408 245
2023-01-18 19:05:17 94.73.170.75 GET /css/ajax-loader.gif - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/css/slick.css www.krsstand.com.tr 404 0 2 12771 424 72
2023-01-18 19:05:18 94.73.170.75 GET /img/standahsap.JPG - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 8881774 410 1213
2023-01-18 19:05:18 94.73.170.75 GET /css/fonts/slick.woff - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/css/slick.css www.krsstand.com.tr 404 0 2 12771 400 59
2023-01-18 19:05:18 94.73.170.75 GET /css/fonts/slick.ttf - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/css/slick.css www.krsstand.com.tr 404 0 2 12771 399 7
2023-01-18 19:05:18 94.73.170.75 GET /img/slider/navigation-icon.png - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/css/superslides.css www.krsstand.com.tr 200 0 0 1564 441 18
2023-01-18 19:05:33 94.73.170.75 GET /img/favicon.png - 80 - 88.242.83.124 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/109.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 404 0 2 12771 407 49
