#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2022-12-13 10:55:18
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2022-12-13 10:56:32 94.73.170.75 GET /images/person.png - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 29964 400 22
2022-12-13 10:56:32 94.73.170.75 GET /images/door.png - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 153335 398 42
2022-12-13 10:56:32 94.73.170.75 GET /css/custom.css - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 2214 351 50
2022-12-13 10:56:32 94.73.170.75 GET /images/natro-logo.png - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 4088 404 60
2022-12-13 10:56:32 94.73.170.75 GET /bootstrap-3.3.7/css/bootstrap.css - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 200 0 0 146414 370 116
2022-12-13 10:56:32 94.73.170.75 GET /images/floor.png - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/css/custom.css www.krsstand.com.tr 200 0 0 134394 413 109
2022-12-13 10:56:32 94.73.170.75 GET /images/wall.png - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/css/custom.css www.krsstand.com.tr 200 0 0 134589 412 231
2022-12-13 10:56:32 94.73.170.75 GET /favicon.ico - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 404 0 2 12771 394 55
2022-12-13 10:58:23 94.73.170.75 GET / - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 - www.krsstand.com.tr 304 0 0 195 492 31
2022-12-13 10:58:23 94.73.170.75 GET /images/door.png - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 304 0 0 195 483 14
2022-12-13 10:58:23 94.73.170.75 GET /images/person.png - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 304 0 0 195 485 51
2022-12-13 10:58:23 94.73.170.75 GET /images/wall.png - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/css/custom.css www.krsstand.com.tr 304 0 0 195 497 27
2022-12-13 10:58:23 94.73.170.75 GET /bootstrap-3.3.7/css/bootstrap.css - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 304 0 0 195 455 60
2022-12-13 10:58:23 94.73.170.75 GET /images/natro-logo.png - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 304 0 0 195 489 57
2022-12-13 10:58:23 94.73.170.75 GET /css/custom.css - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/ www.krsstand.com.tr 304 0 0 195 436 57
2022-12-13 10:58:23 94.73.170.75 GET /images/floor.png - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://www.krsstand.com.tr/css/custom.css www.krsstand.com.tr 304 0 0 195 498 53
2022-12-13 10:59:40 127.0.0.1 GET / - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 - krsstand.com.tr 304 0 0 195 658 1
2022-12-13 10:59:40 127.0.0.1 GET /bootstrap-3.3.7/css/bootstrap.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 304 0 0 195 682 0
2022-12-13 10:59:40 127.0.0.1 GET /css/custom.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 304 0 0 195 644 0
